Column1,Column2,Column3
@MyrnaEdelen,@Talkmaster,RT
@MoniqueAziza,@misterpatches,RT
@Nika989,@amprog,RT
@davefan,@activist360,RT
@EKamensky,@randyprine,RT
@EKamensky,@BenSasse,Mention
@ElleEmEyeTee,@SethMacFarlane,RT
@helmetwings,@BrianWithCheese,RT
@stshinn,@wilytone,RT
@stshinn,@MarcoRubio,Mention
@stshinn,@SenateGOP,Mention
@stshinn,@realDonaldTrump,Mention
@RawDawgBuffalo,@RawDawgBuffalo,Tweet
@KatasiKajubi,@MichaelSkolnik,RT
@loraineballard,@ALT_DOJ,RT
@newspaperfeeds,@newspaperfeeds,Tweet
@RenepratsRene,@SethMacFarlane,RT
@PaDemocracyNow,@GeorgeTakei,RT
@cappuccinagina,@StephenAtHome,RT
@rohamilton,@UltraViolet,RT
@rohamilton,@SenateDems,Mention
@KaceyCleveland,@marcorubio,Reply
@genellebuchert,@HalfOnionInABag,RT
@Mr_Quincy05,@mehaase,Reply
@Mr_Quincy05,@TheFoodLab,Mention
@heartoutfaby,@RowanBlanchard,RT
@aox_25,@TribecaFilmIns,RT
@shel_tk,@FIRE_THE_FOOL,RT
@MCHadley,@ZaackHunt,RT
@mehere01,@AndrewWMullins,RT
@KareenaGibson,@brianklaas,RT
@AnonBruja,@JoyAnnReid,RT
@jesus_taliban,@jesus_taliban,Tweet
@ShawnaMcNerney,@asherhuey,RT
@blefcheck,@SethMacFarlane,RT
@Allison4life,@sarahdessen,RT
@ProFamilyIL,@DailySignal,Mention
@Kindhearted2015,@charliekirk11,RT
@kelseytwhite,@SarkBites,RT
@YsasWorld,@AltNatParkSer,RT
@kh_nc1,@GeorgeTakei,RT
@angminichello,@ItsDanSheehan,RT
@dashingclaire,@GodsMigraine,RT
@JohnPayerchin,@OnionPolitics,RT
@gatrbait,@charlescwcooke,RT
@ChucksNeTwerX,@AmyMek,RT
@Tripgreat,@SethMacFarlane,RT
@PollHereford,@LabSplice,RT
@nancycutlass,@PaperClippe,RT
@soit_goes,@soit_goes,Tweet
@juliewells459,@Diane_7A,RT
@maud18,@deray,RT
@BojicDanny,@ChloeBennet4,RT
@HolleSharon,@DebsjohnJohnson,Reply
@HolleSharon,@SenSchumer,Mention
@HolleSharon,@VP,Mention
@2EPNola,@AltNatParkSer,RT
@shamimadada,@LibyaLiberty,RT
@kygypsyjoan,@GeorgeTakei,RT
@SueMoenius,@wilw,RT
@madalyn_hope,@SJSchauer,RT
@_kymAn1_,@brianklaas,RT
@imkylecooke,@imkylecooke,Tweet
@averytisch,@Phil_Lewis_,RT
@Happily_Hannah,@SethMacFarlane,RT
@rockyman121,@newtgingrich,RT
@radio_format,@meakoopa,RT
@queen_talll,@hayleyyjay,RT
@tessellate__,@StephenAtHome,RT
@thelorimeyer,@brianklaas,RT
@savagkat,@savagkat,Tweet
@OzmomE,@PalmerReport,RT
@whermansehr,@BetsyDeVos,Reply
@CTNewsBuzz,@CTNewsBuzz,Tweet
@thetokist,@StephenAtHome,RT
@hippiegirlalia,@GeorgeTakei,RT
@CORCHAS,@ActualidadRT,RT
@FckTrmp1,@AltNatParkSer,RT
@flwrpwr1969,@esheikh_,RT
@ToddHellsKitch,@therealezway,RT
@cartymacky,@Sophia_Hoffman,RT
@Jonnywaugh888,@1Lcampesino,RT
@brunosunshine,@TwitchyTeam,RT
@jordha,@jordha,Tweet
@jaye_RBP,@1Lcampesino,RT
@theckman,@SethMacFarlane,RT
@kristianlaliber,@StephenAtHome,RT
@joshuaverlac,@DanielShadler,RT
@sharonopolis,@catvalente,RT
@stevenuessle,@adakir24,RT
@take2smiles,@SenFeinstein,RT
@unbend,@AP,Reply
@erich_lange,@SenBookerOffice,RT
@sflores2578,@JohnFugelsang,RT
@theproman23,@GeorgeTakei,RT
@mikealbeland,@OmniscientCav,RT
@mikealbeland,@SenJohnMcCain,Mention
@PortRicheyBear,@marcorubio,Reply
@nxtaliet,@trish_regan,RT
@planetscape,@JohnFugelsang,RT
@stridkenneth,@stridkenneth,Tweet
@DoomsdaysCW,@GeorgeTakei,RT
@anikajmiller,@lindseyeckert,RT
@urgrandmascat,@TheToddWilliams,RT
@itmatters2016,@ALT_DOJ,RT
@itmatters2016,@AltNatParkSer,Mention
@jbritt06,@ItsDanSheehan,RT
@mktsutherland,@AltNatParkSer,RT
@Jedi_Master0,@YourAnonNews,RT
@traciemom,@catvalente,RT
@Queen_Bee,@MrSpock2017,RT
@gmretseck,@SenToomey,Reply
@gmretseck,@phillydotcom,Mention
@BestPOTUSever,@TEN_GOP,RT
@Wicked3s,@AmyMek,RT
@cathryn_feekin,@TEN_GOP,RT
@sunterra1014,@AltNatParkSer,RT
@UsesBadWords,@JohnFugelsang,RT
@RayPegPhoto,@sjredmond,RT
@Burke518,@thinkprogress,RT
@openib,@stevesilberman,RT
@openib,@xdelmar59,Mention
@publichistory,@usedgov,Mention
@tvcritics,@JanicaRibeiro,RT
@gwilson2263,@SenJohnMcCain,Reply
@gwilson2263,@JeffFlake,Mention
@Kimsa100,@SenJeffMerkley,RT
@Kimsa100,@SenateDems,Mention
@kisalb7,@AmyMek,RT
@Bettaboi,@SenJohnMcCain,Reply
@biddyboop27,@ItsDanSheehan,RT
@omyacht,@deray,RT
@WendyPrince2,@WendyPrince2,Tweet
@mjbadwi,@EugeneLeeYang,RT
@7im,@7im,Tweet
@gabbymarieq,@AltNatParkSer,RT
@FLMarEng,@AmyMek,RT
@nefariouscarrot,@chrisgayner,RT
@zaramama61,@zaramama61,Tweet
@qlam,@qlam,Tweet
@michelletjesky,@kurteichenwald,RT
@Soli_K,@brianklaas,RT
@itsMarcosss,@vicenews,RT
@WipeMcDown,@brianklaas,RT
@Kim_Herden,@SenSanders,RT
@GeneticsOtaku,@womensmarch,RT
@GeneticsOtaku,@KamalaHarris,Mention
@Jessiebailin,@SethMacFarlane,RT
@wildchevelle,@SenSanders,RT
@escaped_fool,@DHStokyo,RT
@jamiesheppard81,@EdwardTHardy,RT
@jacaristar,@danpfeiffer,RT
@Nicky_not_Niki,@StephenAtHome,RT
@trudiemonk,@johnthune,Reply
@TeeteeintheCity,@TeeteeintheCity,Tweet
@scb81271,@feminaism,RT
@marydudziak,@ALT_DOJ,RT
@MSill3,@Mike_Beacham,RT
@MSill3,@BetsyDeVos,Mention
@MSill3,@realDonaldTrump,Mention
@MickBlair54,@AmyMek,RT
@adelaidebeatric,@mcspocky,RT
@marcifromCO,@tonyposnanski,RT
@goodventure2004,@TallahForTrump,RT
@goodventure2004,@SenatorCollin,Mention
@NolefanpaG,@SenToomey,Reply
@NolefanpaG,@steelers,Mention
@NolefanpaG,@SenWarren,Mention
@NolefanpaG,@PennBrewery,Mention
@thenurse75,@sarahoeffler,RT
@thenurse75,@SenTedCruz,Mention
@thenurse75,@BetsyDeVos,Mention
@OteroReog51,@ActualidadRT,RT
@gladstone_scott,@jdgrsn,RT
@Deb_Clink,@Pappiness,RT
@TheRealEricKish,@Diane_7A,RT
@reallyjonahhill,@ryanshicks,RT
@reallyjonahhill,@The,Mention
@avsprakash,@qz,RT
@Marma0408,@MarlowNYC,RT
@starrtraveler29,@charliekirk11,RT
@starrtraveler29,@SenatorDurbin,Mention
@localtinkerbell,@stevesilberman,RT
@localtinkerbell,@xdelmar59,Mention
@JimGood13,@JoeManco1803,Reply
@TipToe51,@YoungDems4Trump,RT
@MicBasicBuzz,@tonyposnanski,RT
@PatrickOHenryTX,@Muffet123,RT
@gft1234,@YoungDems4Trump,RT
@Shearere13,@ScottPresler,RT
@deplorableGOP13,@YoungDems4Trump,RT
@DREAMGIRLK8,@nealcarter,RT
@AnnaAnna2467,@JoyAnnReid,RT
@No1MeansDucking,@funder,RT
@SDWolf,@migueldeicaza,RT
@kalicari_,@BrianMcLight,RT
@Brokenarrow144,@BigStick2013,RT
@elisse133,@Pookstuhh,RT
@AlexBurchnell,@StephenAtHome,RT
@ToddBohannon,@ToddBohannon,Tweet
@houstonz,@kumailn,RT
@QuinitaMB,@danpfeiffer,RT
@1SupremeGoddess,@sean_spicier,RT
@cbuller13,@Alt_CDC,RT
@1SG50,@sean_spicier,RT
@AR1ST0S,@NolteNC,RT
@goodventure2004,@YoungDems4Trump,RT
@mkues65,@FiveRights,RT
@asyllacantu,@ItsDanSheehan,RT
@RBk808,@VP,Reply
@RBk808,@POTUS,Mention
@RBk808,@BetsyDeVos,Mention
@RBk808,@ABCPolitics,Mention
@dlstaifer,@yashar,RT
@Epuff80,@jeffstrabone,RT
@jstockbridge1,@ItsDanSheehan,RT
@robynyourbank,@StephenAtHome,RT
@Nash076,@Felix_Clay,RT
@jaye_RBP,@SethMacFarlane,RT
@BVTNH,@stopthenutjob,RT
@jeana_allison,@Pamela_Moore13,RT
@GregSpalding101,@wilw,RT
@deesurgtec,@Diane_7A,RT
@HarbingerMLEC,@HarbingerMLEC,Tweet
@jennole94,@SethMacFarlane,RT
@tulumchica,@SenJohnMcCain,Reply
@CharlesMBlow,@CharlesMBlow,Tweet
@paigeymama,@MichaelBerrySho,RT
@Kallisti,@funder,RT
@JanicaRibeiro,@JanicaRibeiro,Tweet
@SNICS32,@SethMacFarlane,RT
@Tim__Osullivan,@stevesilberman,RT
@Tim__Osullivan,@xdelmar59,Mention
@Brandon_S72,@Essence,RT
@ashleymorgan101,@Jennapalekk,RT
@DoctorMcCoy2017,@GodsMigraine,RT
@Kayla__Neeley,@SenCapito,Reply
@LauriBoxrucker,@RogueCPI,RT
@jrgolub,@TheRickyDavila,RT
@brenleasmith,@bourgeoisalien,RT
@Brandon_Koller,@SethMacFarlane,RT
@stephieloves31,@marcorubio,Reply
@KimHenke1,@Diane_7A,RT
@zachary4169,@TEN_GOP,RT
@gabykirschner,@gabykirschner,Tweet
@44skip45,@senategop,Reply
@MC333CM,@Aaronforever87,RT
@LuxxeLex,@kylegriffin1,RT
@springyardsale,@FoxNews,RT
@springyardsale,@PressSec,Mention
@springyardsale,@VP,Mention
@gaellagrace,@GeorgeTakei,RT
@AEWforAnarchy,@AEWforAnarchy,Tweet
@loveyBBG,@loveyBBG,Tweet
@Slayla_Collier,@ajplus,RT
@BtSquared2,@LabSplice,RT
@WesWalcott,@marcusmonroe,RT
@EtaiServesSoul,@Richard_Schiff,RT
@thetokist,@SethMacFarlane,RT
@Sohail_Calgary,@CraigCons,RT
@dimokdi,@timgloege,RT
@rosariocarlosd,@BernieSanders,RT
@GOPtakeAstand,@brianklaas,RT
@ghiririch,@StephenAtHome,RT
@findingcecilio,@SethMacFarlane,RT
@KenBerry611,@sarahoeffler,RT
@KenBerry611,@SenTedCruz,Mention
@KenBerry611,@BetsyDeVos,Mention
@missanabeem,@wilw,RT
@__cynnn,@Resistance_Feed,RT
@antiviolence,@antiviolence,Tweet
@shiro_kaida,@StephenAtHome,RT
@dcopaken,@stevesilberman,RT
@dcopaken,@xdelmar59,Mention
@SonjaEugenia,@FriendlyNerd,RT
@RGordonGatica,@FailGOP,RT
@TWU513,@AFLCIO,RT
@TWU513,@MotherJones,Mention
@jrgigl,@jrgigl,Tweet
@NeckesJanice,@NeckesJanice,Tweet
@PoliticsNext,@PoliticsNext,Tweet
@Butterflysmilin,@Alyssa_Milano,RT
@Butterflysmilin,@lisamurkowski,Mention
@Butterflysmilin,@SenatorCollins,Mention
@Mythey,@SenSanders,RT
@fotogurl44,@StephenAtHome,RT
@RosaTechnique,@deray,RT
@BeautybyLeRenda,@prisonculture,RT
@MyrnaEdelen,@newtgingrich,RT
@fknrightchicago,@ALT_DOJ,RT
@dialupsucks,@RogueNASA,RT
@dialupsucks,@gizmodo,Mention
@Bonafidescribe,@Bonafidescribe,Tweet
@quisuri1,@ClubFansProceso,RT
@MylaTosatto,@TylerACherry,RT
@JMHinATL,@MMFlint,RT
@Lancezilla,@Lancezilla,Tweet
@treachond,@itzzkait,RT
@QUINCY_AUSTIN,@BetsyDeVos,Reply
@samohtm7,@mattyglesias,RT
@JaneyMackWriter,@YoungDems4Trump,RT
@tojoflowers,@Travon,RT
@Wilmajwood,@michaelmalice,RT
@guardiancerb,@ohboyvidya,RT
@ktbtt14,@JohnFugelsang,RT
@DanPoxton,@brianklaas,RT
@just_float,@just_float,Tweet
@Melony8258,@KyleKulinski,RT
@prema46,@nude_melania,RT
@kirkilarson,@HailleLaws,RT
@_em_il_y_,@GeorgeTakei,RT
@MavConservative,@MavConservative,Tweet
@AWorlow,@Heritage,RT
@ChewGuevara,@jeremyscahill,RT
@iMaGiNeprints,@David_Boaz,RT
@matmoo123,@matmoo123,Tweet
@JusticeRida,@marcorubio,Reply
@LeeCamp,@theRza2u,RT
@MCB196758,@Mike_Beacham,RT
@MCB196758,@BetsyDeVos,Mention
@MCB196758,@realDonaldTrump,Mention
@JamesDerk,@jobeckerhrw,RT
@LUSKER29,@ChristiChat,RT
@JuliePousson,@JuliePousson,Tweet
@TravelJnky,@StephenAtHome,RT
@MaryAnn_P6,@MichaelSkolnik,RT
@SM_TheProfessor,@keithlaw,RT
@SM_TheProfessor,@SenToomey,Mention
@theyounghorn,@politico,RT
@theyounghorn,@BetsyDeVos,Mention
@bashalash,@NUVO_net,RT
@Qleape,@Qleape,Tweet
@rileylavender,@lexi4prez,RT
@Carlapaul18,@TrumpPence45,RT
@hannahlyn42,@thinkprogress,RT
@BlondeBondGrrl,@RogueNASA,RT
@BlondeBondGrrl,@gizmodo,Mention
@15steps,@sarahmaclean,RT
@SamBrushaber30,@jyoungwhite,RT
@cinco_d_mayo,@American1765,RT
@sethn831,@POTUS,RT
@fabulizzzz,@GeorgeTakei,RT
@Ryanisawsome124,@GeorgeTakei,RT
@CarmellaL,@GeorgeTakei,RT
@CMaeWeirich,@iTellBadJokes,RT
@bevlanne,@RepAdamSchiff,RT
@bevlanne,@usedgov,Mention
@SandyEVetmom,@TrumpSuperPAC,RT
@Itsnot2late4u,@bennydiego,RT
@degamuna,@soit_goes,RT
@Blue_81,@itzzkait,RT
@tinapayson,@Impeach_D_Trump,RT
@nushrat_nur,@nushrat_nur,Tweet
@GoldenEspada,@YourAnonNews,RT
@boardboggs,@Karnythia,RT
@jroatabla,@RogueNASA,RT
@jroatabla,@gizmodo,Mention
@PaulADAvanzo,@ItsDanSheehan,RT
@lukes_dane,@brianklaas,RT
@vgliatti,@SayHillYes,RT
@vgliatti,@MarcoRubio,Mention
@erinnrwilsonn,@erinnrwilsonn,Tweet
@dolphin_LS,@HesterBlum,RT
@dolphin_LS,@SenToomey,Mention
@JHoov99,@BernieSanders,RT
@izzyl,@EdwardTHardy,RT
@InfiniteLove012,@StephenAtHome,RT
@rachelannjames,@LibyaLiberty,RT
@kathrynao,@marcorubio,Reply
@thekeydom,@stevesilberman,RT
@thekeydom,@xdelmar59,Mention
@lonelylittefuck,@GeorgeTakei,RT
@AleNorma,@ShaunKing,RT
@seachel_myz,@BrianWithCheese,RT
@dontforget365,@bennydiego,RT
@salmakia77,@ChloeBennet4,RT
@zachary4169,@charliekirk11,RT
@arndt_megan,@StephenAtHome,RT
@bosox_mitch,@P_Raw21,RT
@GeneticsOtaku,@womensmarch,RT
@maia_xx,@maia_xx,Tweet
@NomadDeplorable,@AmyMek,RT
@cjperry56,@CREDOMobile,RT
@cjperry56,@SenateGOP,Mention
@pridbor5,@NolteNC,RT
@KRolfe25,@MMFlint,RT
@OTenant,@Impeach_D_Trump,RT
@LetzBrealistic,@LibertyNews1776,RT
@LetzBrealistic,@VP,Mention
@stay_gold909,@LivingBlueinRed,RT
@RockyMtnCivil,@RockyMtnCivil,Tweet
@cd0012,@NCDemParty,RT
@Dave_Harding71,@Impeach_D_Trump,RT
@adelaidebeatric,@AbiWilks,RT
@VMay,@nealcarter,RT
@BogieZero,@BogieZero,Tweet
@eneidacortes68,@thedailybeast,RT
@nanblunt,@funder,RT
@warriordaisy,@reaIDonaldTrunp,RT
@maryszka,@CREDOMobile,RT
@maryszka,@SenateGOP,Mention
@jafry45,@bradlander,RT
@D33406Molly,@AltNatParkSer,RT
@CamboDonut,@PRESlDENTBANNON,RT
@LilMissRobbie11,@fatlise,RT
@shari_sampson,@brianklaas,RT
@jefferzh,@ItsDanSheehan,RT
@actlikeyou_mo,@KamalaHarris,RT
@smurf2eds,@smurf2eds,Tweet
@turntothesky,@GeorgeTakei,RT
@JHAThree,@JHAThree,Tweet
@brookselaine70,@MrSpock2017,RT
@nauticalstar,@CREDOMobile,RT
@nauticalstar,@SenateGOP,Mention
@slagtoth,@amandascurti,RT
@TraciLN1164,@AltNatParkSer,RT
@OrourkeSandra,@TrumpTheHill,RT
@cazlab,@dogboner,RT
@MiddletownBuck,@MiddletownBuck,Tweet
@jwd828,@tgradous,RT
@23Adaawg,@Alt_CDC,RT
@CyberAngst,@latimes,RT
@KidWhoCollects,@KevinFarzad,RT
@DeevElliott,@OurRevolution,RT
@BakedWifeLife,@MichaelSkolnik,RT
@veit_girl,@stevesilberman,RT
@veit_girl,@xdelmar59,Mention
@Caiteh91,@AntonioArellano,RT
@Caiteh91,@BetsyDeVos,Mention
@bidibidibombong,@fflickerfade,RT
@13rodriguezg,@ChloeBennet4,RT
@Alex_Rose_M,@TylerACherry,RT
@laurieathomson,@SethMacFarlane,RT
@guxcciii,@CornOnTheGoblin,RT
@BenOSU66,@GeorgeTakei,RT
@Queen_Bee,@SethMacFarlane,RT
@johnnyfriegas,@The_Dailey,RT
@johnnyfriegas,@BetsyDeVos,Mention
@RabbitHole_BB,@GeorgeTakei,RT
@RLScott1,@ALT_DOJ,RT
@caatttiie,@GeorgeTakei,RT
@RuneK_15,@funder,RT
@mrPantstootight,@mrPantstootight,Tweet
@paigewolf,@paigewolf,Tweet
@enidmaeve1,@twice_sifted,RT
@rosariocarlosd,@SenFranken,RT
@katavistic,@wilw,RT
@Lqdmetal,@Lqdmetal,Tweet
@SynthSyzer,@TheOfficialPORP,RT
@BelleRich85,@AltNatParkSer,RT
@Franklee255B,@AynRandPaulRyan,RT
@IrishPride2,@MMFlint,RT
@TiyeGM,@TheAffinityMag,RT
@OmnipotentMeesh,@TheStephenPratt,RT
@Adelinerunrun,@EriKagamiSews,RT
@LBerger123,@LBerger123,Tweet
@CaityRoberson,@brianklaas,RT
@leitasicravens,@tonyposnanski,RT
@sahomuth,@MMFlint,RT
@anusboiii,@lexi4prez,RT
@mewithgingers,@TheLewisBlack,RT
@_chynnaaaaaaa_,@DrTGIF,RT
@TrumpUntamed,@JoshNoneYaBiz,RT
@RyanneOConnor,@StephenAtHome,RT
@Renprice,@jobeckerhrw,RT
@juansolo93,@AndyRichter,RT
@stressedegg,@ItsDanSheehan,RT
@NaturalEmblem,@jobeckerhrw,RT
@ChrishewesHewes,@SheWhoVotes,RT
@Sonic97Nikos,@JoyHabeHouston,RT
@jeffpartain,@GeorgeTakei,RT
@PonikvarMatt,@SethMacFarlane,RT
@write2sell,@write2sell,Tweet
@suezq801,@ALT_DOJ,RT
@LawsAna,@thinkprogress,RT
@NorthBayTeky,@JimmyMak1,RT
@NorthBayTeky,@senrobportman,Mention
@Chris11962,@DKMatai,RT
@timber1117,@brianklaas,RT
@evansilva96,@RogueNASA,RT
@evansilva96,@gizmodo,Mention
@brian_douglas,@Green_Footballs,RT
@brian_douglas,@DrJillStein,Mention
@Sincerely_Cass,@DrTGIF,RT
@stevenjgibbons,@Richard_Schiff,RT
@MkfreesMK,@HuffingtonPost,RT
@chinweokona,@chinweokona,Tweet
@MaryAnn_P6,@Pappiness,RT
@CodieneC,@funder,RT
@sarahcuda,@BrianWithCheese,RT
@zachary4169,@NolteNC,RT
@SeeABlueOcean,@brianklaas,RT
@tubconquistador,@LabSplice,RT
@WriteAwayEurope,@WriteAwayEurope,Tweet
@KaylaPadilla333,@nytimes,RT
@ub3rlegen,@mynameisntdave,RT
@PhuquyB,@antoniodelotero,RT
@ghanagirl231,@wilw,RT
@stshinn,@MoJo_Sparkles,RT
@stshinn,@marcorubio,Mention
@amruthagujjar,@amruthagujjar,Tweet
@DannyNYC711,@Impeach_D_Trump,RT
@C_Tower,@ConstanceQueen8,RT
@alexmoore81,@RoyBlunt,Reply
@kaitlintallen,@bennydiego,RT
@PonikvarMatt,@StephenAtHome,RT
@allison12805_de,@OnionPolitics,RT
@TMIWITW,@brajadurai,RT
@SpeedyFastMario,@sean_spicier,RT
@feeonly77,@charliekirk11,RT
@kylaurens,@LivingBlueinRed,RT
@YulREspinosa,@thehill,RT
@momto2redheads,@tonyposnanski,RT
@johnnypaige,@CraigCons,RT
@unverxed,@SethMacFarlane,RT
@laurie_overcash,@GeorgeTakei,RT
@SueMoenius,@MrSpock2017,RT
@__UVbeats,@OccupyDemocrat1,RT
@Nikwilliams2,@Omundson,RT
@truther_dare,@SenJohnThune,Reply
@ann_G10be,@Pres_Bartlet,RT
@kellebluebird,@mitchellvii,RT
@cdwilso1953,@DKMatai,RT
@thekhdood,@SethMacFarlane,RT
@N_4_B,@bennydiego,RT
@d_b_myers,@Impolitics,RT
@rodericusrex,@JYSexton,RT
@kmt188,@wilw,RT
@NastyNastyVet,@AUkeibro,RT
@AssistantOnFire,@lisamurkowski,Mention
@DragonRatTiger,@Jennapalekk,RT
@elfgail1,@PalmerReport,RT
@gwilmore,@jimgeraghty,RT
@sakai_meg,@sfhater,RT
@jsansing9,@MMFlint,RT
@justinweinrich,@thinkprogress,RT
@juansolo93,@pattonoswalt,RT
@babacar14,@AltNatParkSer,RT
@JustLeanLeft,@SethMacFarlane,RT
@nobunzhun,@SethMacFarlane,RT
@hahaktt,@BaileyMoon15,RT
@GigDrain,@StephenAtHome,RT
@jsansing9,@rmasher2,RT
@RednaxalA,@TEN_GOP,RT
@IKKsays,@BrianWithCheese,RT
@hgrosel50,@newtgingrich,RT
@GammaRae206,@SethMacFarlane,RT
@Neb_Neweol,@krisstraub,RT
@mcdonaad,@wilw,RT
@yo_bk,@catvalente,RT
@pajabutter,@SethMacFarlane,RT
@feochadn,@ParkerMolloy,RT
@jrobynb35,@SenWarren,Reply
@PamelaJacobson2,@CTULocal1,RT
@kirajarvi,@SethMacFarlane,RT
@nadja_denelle,@Pappiness,RT
@deepbluecea,@TheToddWilliams,RT
@Bhold3531,@funder,RT
@retiredfirstsgt,@SethMacFarlane,RT
@rachelamity,@ramonctaylor,RT
@TrumpRising22,@TrumpRising22,Tweet
@BlacknMyles,@ItsDanSheehan,RT
@BruningsM,@MMFlint,RT
@RoseRoselaurie,@StephenAtHome,RT
@ConcioSherry,@NewDemParty,RT
@VGCaminneci,@JohnFugelsang,RT
@ianelliottcowan,@KStreetHipster,RT
@PickyNikki_8,@GeorgeTakei,RT
@keithwms,@keithwms,Tweet
@ruemcclammyhand,@Pres_Bartlet,RT
@CandidFan,@SethMacFarlane,RT
@DruEalons,@Freeyourmindkid,RT
@DruEalons,@mi,Mention
@RMellinger69,@ItsDanSheehan,RT
@xeniachiarabini,@RowanBlanchard,RT
@INQUlSlTOR,@SenBookerOffice,RT
@PhuquyB,@antoniodelotero,RT
@deeayeewhy_,@gogreen18,RT
@iamMonicat,@JillThiry,RT
@llarks,@alt_fec,RT
@Jennywren129,@KamalaHarris,RT
@FxckinSergio,@PaperClippe,RT
@ComleyKyle,@keithboykin,RT
@emily_ann_96,@StephenAtHome,RT
@NikkiFoy88,@danozzi,RT
@angichan,@GarthFT,RT
@lucyprice33,@pharris830,RT
@lucyprice33,@TheW,Mention
@Tx_wife,@brianklaas,RT
@MrsAmy47,@kbatta3502,Reply
@MrsAmy47,@womensmarch,Mention
@MrsAmy47,@ChristineStins6,Mention
@MrsAmy47,@KamalaHarris,Mention
@MrsAmy47,@SenateDems,Mention
@MrsAmy47,@SenateGOP,Mention
@JulieWaldn,@mike_penceVP,Reply
@enzerukristin,@RevoltPolitic,RT
@BorenNotBoring,@StephenAtHome,RT
@windowtothesoul,@SethMacFarlane,RT
@nothingbutnazea,@whatspatupto,RT
@nothingbutnazea,@SenToomey,Mention
@DCA09205532,@SethMacFarlane,RT
@atxgirlmali,@TheOtherLeslie,RT
@tphoto10,@brianklaas,RT
@Ringham7,@MomsDemand,RT
@cd0012,@thinkprogress,RT
@LaPajamas,@AnnieWaldman,RT
@_7iba,@GeorgeTakei,RT
@brianjwrightmd,@swingleft,RT
@Joe_Bridgman,@SouthLoneStar,RT
@Joe_Bridgman,@POTUS,Mention
@Joe_Bridgman,@mike_pence,Mention
@AnnaAnna2467,@BriMan2u,RT
@AnnaAnna2467,@GOP,Mention
@nita_reddinger,@GeorgeTakei,RT
@vgliatti,@AnnmarieRod21,RT
@vgliatti,@marcorubio,Mention
@sbloomfield05,@AynRandPaulRyan,RT
@thebobdoom,@CarriePoppyYES,RT
@jsansing9,@PalmerReport,RT
@coolstorybrodes,@AltNatParkSer,RT
@berniwomack,@NyleDiMarco,RT
@Rainbowbunee,@catvalente,RT
@Superwholock81,@AltNatParkSer,RT
@PepsiCola78910,@Tweetmyshorts,RT
@seagal_lori,@StephenAtHome,RT
@odaraia,@odaraia,Tweet
@katiexmcmahon,@itzzkait,RT
@KDesjadon,@SenSanders,RT
@Blushnigeria,@whatspatupto,RT
@Blushnigeria,@SenToomey,Mention
@ormazd72,@tonyposnanski,RT
@nikankwon,@nikankwon,Tweet
@momentjauregui,@KamalaHarris,RT
@momentjauregui,@SenateDems,Mention
@momentjauregui,@C,Mention
@scarly_the_best,@kevinyandg,RT
@catsforsforza,@amprog,RT
@sorryimkori,@BrianWithCheese,RT
@gaellagrace,@theRza2u,RT
@bannon_roy,@RogueNASA,RT
@bannon_roy,@gizmodo,Mention
@acidgiggles,@SethMacFarlane,RT
@AllHatNoCattle,@AliKolbert,RT
@martinzeller,@POTUS,RT
@LauriBoxrucker,@for_hillary,RT
@StoneyboBoney,@brianklaas,RT
@rosejayhart,@StephenAtHome,RT
@PhuquyB,@antoniodelotero,RT
@biextroverts,@ALT_DOJ,RT
@SusanDupree2,@1momzer,RT
@SusanDupree2,@valeriestrauss,Mention
@SusanDupree2,@DianeRavitch,Mention
@SusanDupree2,@Linda1746,Mention
@SusanDupree2,@washingtonpost,Mention
@chuggnutt,@igorvolsky,RT
@SynNon13,@GeorgeTakei,RT
@jsansing9,@wilw,RT
@djbratpack,@nojusticenopies,RT
@FinalOverdrive,@a_view_so_cruel,RT
@szwest1,@thelittleidiot,RT
@maidencliff,@AlecMacGillis,RT
@mjohnsonsmith,@marcorubio,Reply
@Queen_Bee,@GeorgeTakei,RT
@RobLLopez,@RobLLopez,Tweet
@SOCALSIVAN,@bradlander,RT
@bugclinton,@bugclinton,Tweet
@NFilosemi,@kumailn,RT
@rrrosaliii,@SethMacFarlane,RT
@taylorbarron10,@1Lcampesino,RT
@dalis_huerta,@c_gabby14,RT
@TheFake_Clement,@Pres_Bartlet,RT
@JodyBraden,@PattyMurray,RT
@BitchassChicken,@oliverdarcy,RT
@BitchassChicken,@rilaws,Mention
@GrahamCClark,@jacremes,RT
@emmasmommy710,@GeneMcVay,RT
@mvmerge421,@BiologistDan,RT
@Dejarrrr,@NyleDiMarco,RT
@dschulz20284,@newtgingrich,RT
@jileebee,@skinnypresident,RT
@jsansing9,@ALT_DOJ,RT
@jsansing9,@AltNatParkSer,Mention
@Billy_Bob_Billy,@MichaelBerrySho,RT
@Rodneo805,@Rodneo805,Tweet
@janelle_troupe,@GeorgeTakei,RT
@Nami0715,@goldengateblond,RT
@dsiegel,@ItsDanSheehan,RT
@BarbraLynnRice7,@DinahMillerTX,RT
@BarbraLynnRice7,@JohnCornyn,Mention
@NaturalEmblem,@TribecaFilmIns,RT
@adamlcox,@adamlcox,Tweet
@lizsalandar,@Montel_Williams,RT
@sjogaga,@1Lcampesino,RT
@randomjeweler,@campcreek,RT
@mkingstudio,@mkingstudio,Tweet
@Chillyourbeans,@ItsDanSheehan,RT
